	Module	Duration	OS_CFG_DBG	OS_CFG_TESTS_ENABLE	OS_CFG_FBCAN1_ENABLE	OS_CFG_PROFILE	OS_CFG_SHELL_ENABLE	OS_CFG_SHELL_HISTLENGTH	OS_CFG_SHELL_REMOTE_ENABLE	CompilerState	Message
291	NUCLEO-F767ZI	32.33442184500018	true	false	true	false	true	0	true	error, error, error, error, error, error, error, error, warning, warning	"#error ""CAN_ENFORCE_USE_CALLBACKS must be TRUE when FBCAN is enbaled"", unknown type name 'CANRxFrame', unknown type name 'CANTxFrame', unknown type name 'CANDriver', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANConfig', implicit declaration of function 'canStart'; did you mean 'sdcanStart'?, implicit declaration of function 'canStop'; did you mean 'sdcanStop'?"
292	NUCLEO-F767ZI	45.17478581999967	true	false	false	true	true	0	true		
293	NUCLEO-F767ZI	47.36200830099915	true	true	false	true	true	0	true		
294	NUCLEO-F767ZI	31.762834529999964	true	false	false	true	false	0	true	error, error, warning	unknown type name 'aos_timestamp_t', unknown type name 'aos_timestamp_t', implicit declaration of function 'aosSysGetUptimeX'; did you mean 'aosSysGetDateTime'?
295	NUCLEO-F767ZI	31.951912035999158	true	false	true	true	false	0	true	error, error, error, error, error, error, error, error, error, error, warning, warning, warning	"#error ""CAN_ENFORCE_USE_CALLBACKS must be TRUE when FBCAN is enbaled"", unknown type name 'aos_timestamp_t', unknown type name 'aos_timestamp_t', unknown type name 'CANRxFrame', unknown type name 'CANTxFrame', unknown type name 'CANDriver', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANConfig', implicit declaration of function 'canStart'; did you mean 'sdcanStart'?, implicit declaration of function 'canStop'; did you mean 'sdcanStop'?, implicit declaration of function 'aosSysGetUptimeX'; did you mean 'aosSysGetDateTime'?"
296	NUCLEO-F767ZI	45.08424688499963	true	false	false	false	true	0	true		
297	NUCLEO-F767ZI	47.94976347700049	true	true	false	false	true	0	true		
298	NUCLEO-F767ZI	32.10263707000013	true	false	true	false	false	0	true	error, error, error, error, error, error, error, error, error, error, warning, warning, warning	"#error ""CAN_ENFORCE_USE_CALLBACKS must be TRUE when FBCAN is enbaled"", unknown type name 'aos_timestamp_t', unknown type name 'aos_timestamp_t', unknown type name 'CANRxFrame', unknown type name 'CANTxFrame', unknown type name 'CANDriver', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANConfig', implicit declaration of function 'canStart'; did you mean 'sdcanStart'?, implicit declaration of function 'canStop'; did you mean 'sdcanStop'?, implicit declaration of function 'aosSysGetUptimeX'; did you mean 'aosSysGetDateTime'?"
299	NUCLEO-F767ZI	31.456062215000202	true	false	false	false	false	0	true	error, error, warning	unknown type name 'aos_timestamp_t', unknown type name 'aos_timestamp_t', implicit declaration of function 'aosSysGetUptimeX'; did you mean 'aosSysGetDateTime'?
300	NUCLEO-F767ZI	31.848466713000562	true	true	true	true	true	3	true	error, error, error, error, error, error, error, error, warning, warning	"#error ""CAN_ENFORCE_USE_CALLBACKS must be TRUE when FBCAN is enbaled"", unknown type name 'CANRxFrame', unknown type name 'CANTxFrame', unknown type name 'CANDriver', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANConfig', implicit declaration of function 'canStart'; did you mean 'sdcanStart'?, implicit declaration of function 'canStop'; did you mean 'sdcanStop'?"
301	NUCLEO-F767ZI	32.36908571799995	true	false	true	true	true	3	true	error, error, error, error, error, error, error, error, warning, warning	"#error ""CAN_ENFORCE_USE_CALLBACKS must be TRUE when FBCAN is enbaled"", unknown type name 'CANRxFrame', unknown type name 'CANTxFrame', unknown type name 'CANDriver', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANConfig', implicit declaration of function 'canStart'; did you mean 'sdcanStart'?, implicit declaration of function 'canStop'; did you mean 'sdcanStop'?"
302	NUCLEO-F767ZI	31.065088645999822	true	true	true	false	true	3	true	error, error, error, error, error, error, error, error, warning, warning	"#error ""CAN_ENFORCE_USE_CALLBACKS must be TRUE when FBCAN is enbaled"", unknown type name 'CANRxFrame', unknown type name 'CANTxFrame', unknown type name 'CANDriver', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANConfig', implicit declaration of function 'canStart'; did you mean 'sdcanStart'?, implicit declaration of function 'canStop'; did you mean 'sdcanStop'?"
303	NUCLEO-F767ZI	31.977288049999515	true	false	true	false	true	3	true	error, error, error, error, error, error, error, error, warning, warning	"#error ""CAN_ENFORCE_USE_CALLBACKS must be TRUE when FBCAN is enbaled"", unknown type name 'CANRxFrame', unknown type name 'CANTxFrame', unknown type name 'CANDriver', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANConfig', implicit declaration of function 'canStart'; did you mean 'sdcanStart'?, implicit declaration of function 'canStop'; did you mean 'sdcanStop'?"
304	NUCLEO-F767ZI	43.57130864800001	true	false	false	true	true	3	true		
305	NUCLEO-F767ZI	46.282324103000064	true	true	false	true	true	3	true		
306	NUCLEO-F767ZI	31.276002883999354	true	false	true	true	false	3	true	error, error, error, error, error, error, error, error, error, error, warning, warning, warning	"#error ""CAN_ENFORCE_USE_CALLBACKS must be TRUE when FBCAN is enbaled"", unknown type name 'aos_timestamp_t', unknown type name 'aos_timestamp_t', unknown type name 'CANRxFrame', unknown type name 'CANTxFrame', unknown type name 'CANDriver', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANConfig', implicit declaration of function 'canStart'; did you mean 'sdcanStart'?, implicit declaration of function 'canStop'; did you mean 'sdcanStop'?, implicit declaration of function 'aosSysGetUptimeX'; did you mean 'aosSysGetDateTime'?"
307	NUCLEO-F767ZI	31.445649037000294	true	false	false	true	false	3	true	error, error, warning	unknown type name 'aos_timestamp_t', unknown type name 'aos_timestamp_t', implicit declaration of function 'aosSysGetUptimeX'; did you mean 'aosSysGetDateTime'?
308	NUCLEO-F767ZI	47.16247810999994	true	true	false	false	true	3	true		
309	NUCLEO-F767ZI	44.794500612000775	true	false	false	false	true	3	true		
310	NUCLEO-F767ZI	33.312433164999675	true	false	true	false	false	3	true	error, error, error, error, error, error, error, error, error, error, warning, warning, warning	"#error ""CAN_ENFORCE_USE_CALLBACKS must be TRUE when FBCAN is enbaled"", unknown type name 'aos_timestamp_t', unknown type name 'aos_timestamp_t', unknown type name 'CANRxFrame', unknown type name 'CANTxFrame', unknown type name 'CANDriver', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANConfig', implicit declaration of function 'canStart'; did you mean 'sdcanStart'?, implicit declaration of function 'canStop'; did you mean 'sdcanStop'?, implicit declaration of function 'aosSysGetUptimeX'; did you mean 'aosSysGetDateTime'?"
311	NUCLEO-F767ZI	33.862740954999936	true	false	false	false	false	3	true	error, error, warning	unknown type name 'aos_timestamp_t', unknown type name 'aos_timestamp_t', implicit declaration of function 'aosSysGetUptimeX'; did you mean 'aosSysGetDateTime'?
312	NUCLEO-F767ZI	31.62939951700082	true	true	true	true	true	0	false	error, error, error, error, error, error, error, error, warning, warning	"#error ""CAN_ENFORCE_USE_CALLBACKS must be TRUE when FBCAN is enbaled"", unknown type name 'CANRxFrame', unknown type name 'CANTxFrame', unknown type name 'CANDriver', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANConfig', implicit declaration of function 'canStart'; did you mean 'sdcanStart'?, implicit declaration of function 'canStop'; did you mean 'sdcanStop'?"
313	NUCLEO-F767ZI	34.561954281	true	false	true	true	true	0	false	error, error, error, error, error, error, error, error, warning, warning	"#error ""CAN_ENFORCE_USE_CALLBACKS must be TRUE when FBCAN is enbaled"", unknown type name 'CANRxFrame', unknown type name 'CANTxFrame', unknown type name 'CANDriver', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANConfig', implicit declaration of function 'canStart'; did you mean 'sdcanStart'?, implicit declaration of function 'canStop'; did you mean 'sdcanStop'?"
314	NUCLEO-F767ZI	33.2353493770006	true	true	true	false	true	0	false	error, error, error, error, error, error, error, error, warning, warning	"#error ""CAN_ENFORCE_USE_CALLBACKS must be TRUE when FBCAN is enbaled"", unknown type name 'CANRxFrame', unknown type name 'CANTxFrame', unknown type name 'CANDriver', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANConfig', implicit declaration of function 'canStart'; did you mean 'sdcanStart'?, implicit declaration of function 'canStop'; did you mean 'sdcanStop'?"
315	NUCLEO-F767ZI	34.648676637999415	true	false	true	false	true	0	false	error, error, error, error, error, error, error, error, warning, warning	"#error ""CAN_ENFORCE_USE_CALLBACKS must be TRUE when FBCAN is enbaled"", unknown type name 'CANRxFrame', unknown type name 'CANTxFrame', unknown type name 'CANDriver', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANConfig', implicit declaration of function 'canStart'; did you mean 'sdcanStart'?, implicit declaration of function 'canStop'; did you mean 'sdcanStop'?"
316	NUCLEO-F767ZI	47.098247344999436	true	true	false	true	true	0	false		
317	NUCLEO-F767ZI	45.71807628600072	true	false	false	true	true	0	false		
318	NUCLEO-F767ZI	36.5784363369994	true	false	true	true	false	0	false	error, error, error, error, error, error, error, error, error, error, warning, warning, warning	"#error ""CAN_ENFORCE_USE_CALLBACKS must be TRUE when FBCAN is enbaled"", unknown type name 'aos_timestamp_t', unknown type name 'aos_timestamp_t', unknown type name 'CANRxFrame', unknown type name 'CANTxFrame', unknown type name 'CANDriver', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANConfig', implicit declaration of function 'canStart'; did you mean 'sdcanStart'?, implicit declaration of function 'canStop'; did you mean 'sdcanStop'?, implicit declaration of function 'aosSysGetUptimeX'; did you mean 'aosSysGetDateTime'?"
319	NUCLEO-F767ZI	50.06629137499931	true	true	false	false	true	0	false		
320	NUCLEO-F767ZI	34.38469715999963	true	false	false	true	false	0	false	error, error, warning	unknown type name 'aos_timestamp_t', unknown type name 'aos_timestamp_t', implicit declaration of function 'aosSysGetUptimeX'; did you mean 'aosSysGetDateTime'?
321	NUCLEO-F767ZI	46.56723688400052	true	false	false	false	true	0	false		
322	NUCLEO-F767ZI	33.036181225999826	true	false	true	false	false	0	false	error, error, error, error, error, error, error, error, error, error, warning, warning, warning	"#error ""CAN_ENFORCE_USE_CALLBACKS must be TRUE when FBCAN is enbaled"", unknown type name 'aos_timestamp_t', unknown type name 'aos_timestamp_t', unknown type name 'CANRxFrame', unknown type name 'CANTxFrame', unknown type name 'CANDriver', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANConfig', implicit declaration of function 'canStart'; did you mean 'sdcanStart'?, implicit declaration of function 'canStop'; did you mean 'sdcanStop'?, implicit declaration of function 'aosSysGetUptimeX'; did you mean 'aosSysGetDateTime'?"
323	NUCLEO-F767ZI	32.245777608000026	true	false	false	false	false	0	false	error, error, warning	unknown type name 'aos_timestamp_t', unknown type name 'aos_timestamp_t', implicit declaration of function 'aosSysGetUptimeX'; did you mean 'aosSysGetDateTime'?
324	NUCLEO-F767ZI	31.907663902999957	true	true	true	true	true	3	false	error, error, error, error, error, error, error, error, warning, warning	"#error ""CAN_ENFORCE_USE_CALLBACKS must be TRUE when FBCAN is enbaled"", unknown type name 'CANRxFrame', unknown type name 'CANTxFrame', unknown type name 'CANDriver', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANConfig', implicit declaration of function 'canStart'; did you mean 'sdcanStart'?, implicit declaration of function 'canStop'; did you mean 'sdcanStop'?"
325	NUCLEO-F767ZI	31.07354807199954	true	false	true	true	true	3	false	error, error, error, error, error, error, error, error, warning, warning	"#error ""CAN_ENFORCE_USE_CALLBACKS must be TRUE when FBCAN is enbaled"", unknown type name 'CANRxFrame', unknown type name 'CANTxFrame', unknown type name 'CANDriver', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANConfig', implicit declaration of function 'canStart'; did you mean 'sdcanStart'?, implicit declaration of function 'canStop'; did you mean 'sdcanStop'?"
326	NUCLEO-F767ZI	31.894800692999524	true	true	true	false	true	3	false	error, error, error, error, error, error, error, error, warning, warning	"#error ""CAN_ENFORCE_USE_CALLBACKS must be TRUE when FBCAN is enbaled"", unknown type name 'CANRxFrame', unknown type name 'CANTxFrame', unknown type name 'CANDriver', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANConfig', implicit declaration of function 'canStart'; did you mean 'sdcanStart'?, implicit declaration of function 'canStop'; did you mean 'sdcanStop'?"
327	NUCLEO-F767ZI	31.85206761000063	true	false	true	false	true	3	false	error, error, error, error, error, error, error, error, warning, warning	"#error ""CAN_ENFORCE_USE_CALLBACKS must be TRUE when FBCAN is enbaled"", unknown type name 'CANRxFrame', unknown type name 'CANTxFrame', unknown type name 'CANDriver', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANConfig', implicit declaration of function 'canStart'; did you mean 'sdcanStart'?, implicit declaration of function 'canStop'; did you mean 'sdcanStop'?"
328	NUCLEO-F767ZI	47.66214381699956	true	true	false	true	true	3	false		
329	NUCLEO-F767ZI	45.65904675999991	true	false	false	true	true	3	false		
330	NUCLEO-F767ZI	33.81221096899935	true	false	false	true	false	3	false	error, error, warning	unknown type name 'aos_timestamp_t', unknown type name 'aos_timestamp_t', implicit declaration of function 'aosSysGetUptimeX'; did you mean 'aosSysGetDateTime'?
331	NUCLEO-F767ZI	34.531735929000206	true	false	true	true	false	3	false	error, error, error, error, error, error, error, error, error, error, warning, warning, warning	"#error ""CAN_ENFORCE_USE_CALLBACKS must be TRUE when FBCAN is enbaled"", unknown type name 'aos_timestamp_t', unknown type name 'aos_timestamp_t', unknown type name 'CANRxFrame', unknown type name 'CANTxFrame', unknown type name 'CANDriver', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANConfig', implicit declaration of function 'canStart'; did you mean 'sdcanStart'?, implicit declaration of function 'canStop'; did you mean 'sdcanStop'?, implicit declaration of function 'aosSysGetUptimeX'; did you mean 'aosSysGetDateTime'?"
332	NUCLEO-F767ZI	45.94239772800029	true	false	false	false	true	3	false		
333	NUCLEO-F767ZI	48.252863880000405	true	true	false	false	true	3	false		
334	NUCLEO-F767ZI	32.61725625700001	true	false	true	false	false	3	false	error, error, error, error, error, error, error, error, error, error, warning, warning, warning	"#error ""CAN_ENFORCE_USE_CALLBACKS must be TRUE when FBCAN is enbaled"", unknown type name 'aos_timestamp_t', unknown type name 'aos_timestamp_t', unknown type name 'CANRxFrame', unknown type name 'CANTxFrame', unknown type name 'CANDriver', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANConfig', implicit declaration of function 'canStart'; did you mean 'sdcanStart'?, implicit declaration of function 'canStop'; did you mean 'sdcanStop'?, implicit declaration of function 'aosSysGetUptimeX'; did you mean 'aosSysGetDateTime'?"
335	NUCLEO-F767ZI	34.21621273100027	true	false	false	false	false	3	false	error, error, warning	unknown type name 'aos_timestamp_t', unknown type name 'aos_timestamp_t', implicit declaration of function 'aosSysGetUptimeX'; did you mean 'aosSysGetDateTime'?
336	NUCLEO-G071RB	25.155385285000193	true	true	true	true	true	0	true	warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, warning, error, error, error, error, error, error, error, error, warning, warning	"#warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #warning ""This compiler has a know problem with Cortex-M0, see GCC bugs: 88167, 88656."", #error ""CAN_ENFORCE_USE_CALLBACKS must be TRUE when FBCAN is enbaled"", unknown type name 'CANRxFrame', unknown type name 'CANTxFrame', unknown type name 'CANDriver', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANTxFrame', unknown type name 'CANConfig', implicit declaration of function 'canStart'; did you mean 'sdcanStart'?, implicit declaration of function 'canStop'; did you mean 'sdcanStop'?"
